Month,Count,Direction,CLPR,Visa,Citizenship
2011-07-01,83,Arrivals,India,Work,Non-New Zealand
2011-08-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2011-08-01,5,Arrivals,India,Other,Non-New Zealand
2011-08-01,42,Arrivals,India,Residence,Non-New Zealand
2011-08-01,291,Arrivals,India,Student,Non-New Zealand
2011-08-01,534,Arrivals,India,TOTAL,Non-New Zealand
2011-08-01,96,Arrivals,India,Visitor,Non-New Zealand
2011-08-01,100,Arrivals,India,Work,Non-New Zealand
2011-09-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2011-09-01,11,Arrivals,India,Other,Non-New Zealand
2011-09-01,39,Arrivals,India,Residence,Non-New Zealand
2011-09-01,306,Arrivals,India,Student,Non-New Zealand
2011-09-01,510,Arrivals,India,TOTAL,Non-New Zealand
2011-09-01,83,Arrivals,India,Visitor,Non-New Zealand
2011-09-01,71,Arrivals,India,Work,Non-New Zealand
2011-10-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2011-10-01,7,Arrivals,India,Other,Non-New Zealand
2011-10-01,33,Arrivals,India,Residence,Non-New Zealand
2011-10-01,207,Arrivals,India,Student,Non-New Zealand
2011-10-01,427,Arrivals,India,TOTAL,Non-New Zealand
2011-10-01,94,Arrivals,India,Visitor,Non-New Zealand
2011-10-01,86,Arrivals,India,Work,Non-New Zealand
2011-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2011-11-01,6,Arrivals,India,Other,Non-New Zealand
2011-11-01,55,Arrivals,India,Residence,Non-New Zealand
2011-11-01,342,Arrivals,India,Student,Non-New Zealand
2011-11-01,557,Arrivals,India,TOTAL,Non-New Zealand
2011-11-01,87,Arrivals,India,Visitor,Non-New Zealand
2011-11-01,67,Arrivals,India,Work,Non-New Zealand
2011-12-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2011-12-01,6,Arrivals,India,Other,Non-New Zealand
2011-12-01,32,Arrivals,India,Residence,Non-New Zealand
2011-12-01,126,Arrivals,India,Student,Non-New Zealand
2011-12-01,331,Arrivals,India,TOTAL,Non-New Zealand
2011-12-01,98,Arrivals,India,Visitor,Non-New Zealand
2011-12-01,68,Arrivals,India,Work,Non-New Zealand
2012-01-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-01-01,9,Arrivals,India,Other,Non-New Zealand
2012-01-01,56,Arrivals,India,Residence,Non-New Zealand
2012-01-01,310,Arrivals,India,Student,Non-New Zealand
2012-01-01,490,Arrivals,India,TOTAL,Non-New Zealand
2012-01-01,58,Arrivals,India,Visitor,Non-New Zealand
2012-01-01,56,Arrivals,India,Work,Non-New Zealand
2012-02-01,3,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-02-01,21,Arrivals,India,Other,Non-New Zealand
2012-02-01,54,Arrivals,India,Residence,Non-New Zealand
2012-02-01,1023,Arrivals,India,Student,Non-New Zealand
2012-02-01,1331,Arrivals,India,TOTAL,Non-New Zealand
2012-02-01,102,Arrivals,India,Visitor,Non-New Zealand
2012-02-01,128,Arrivals,India,Work,Non-New Zealand
2012-03-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-03-01,9,Arrivals,India,Other,Non-New Zealand
2012-03-01,66,Arrivals,India,Residence,Non-New Zealand
2012-03-01,580,Arrivals,India,Student,Non-New Zealand
2012-03-01,884,Arrivals,India,TOTAL,Non-New Zealand
2012-03-01,110,Arrivals,India,Visitor,Non-New Zealand
2012-03-01,119,Arrivals,India,Work,Non-New Zealand
2012-04-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-04-01,9,Arrivals,India,Other,Non-New Zealand
2012-04-01,56,Arrivals,India,Residence,Non-New Zealand
2012-04-01,135,Arrivals,India,Student,Non-New Zealand
2012-04-01,398,Arrivals,India,TOTAL,Non-New Zealand
2012-04-01,100,Arrivals,India,Visitor,Non-New Zealand
2012-04-01,97,Arrivals,India,Work,Non-New Zealand
2012-05-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-05-01,15,Arrivals,India,Other,Non-New Zealand
2012-05-01,79,Arrivals,India,Residence,Non-New Zealand
2012-05-01,261,Arrivals,India,Student,Non-New Zealand
2012-05-01,547,Arrivals,India,TOTAL,Non-New Zealand
2012-05-01,90,Arrivals,India,Visitor,Non-New Zealand
2012-05-01,101,Arrivals,India,Work,Non-New Zealand
2012-06-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-06-01,14,Arrivals,India,Other,Non-New Zealand
2012-06-01,100,Arrivals,India,Residence,Non-New Zealand
2012-06-01,194,Arrivals,India,Student,Non-New Zealand
2012-06-01,537,Arrivals,India,TOTAL,Non-New Zealand
2012-06-01,99,Arrivals,India,Visitor,Non-New Zealand
2012-06-01,130,Arrivals,India,Work,Non-New Zealand
2012-07-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-07-01,14,Arrivals,India,Other,Non-New Zealand
2012-07-01,52,Arrivals,India,Residence,Non-New Zealand
2012-07-01,580,Arrivals,India,Student,Non-New Zealand
2012-07-01,838,Arrivals,India,TOTAL,Non-New Zealand
2012-07-01,82,Arrivals,India,Visitor,Non-New Zealand
2012-07-01,110,Arrivals,India,Work,Non-New Zealand
2012-08-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-08-01,6,Arrivals,India,Other,Non-New Zealand
2012-08-01,72,Arrivals,India,Residence,Non-New Zealand
2012-08-01,194,Arrivals,India,Student,Non-New Zealand
2012-08-01,497,Arrivals,India,TOTAL,Non-New Zealand
2012-08-01,103,Arrivals,India,Visitor,Non-New Zealand
2012-08-01,121,Arrivals,India,Work,Non-New Zealand
2012-09-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-09-01,10,Arrivals,India,Other,Non-New Zealand
2012-09-01,67,Arrivals,India,Residence,Non-New Zealand
2012-09-01,257,Arrivals,India,Student,Non-New Zealand
2012-09-01,492,Arrivals,India,TOTAL,Non-New Zealand
2012-09-01,59,Arrivals,India,Visitor,Non-New Zealand
2012-09-01,98,Arrivals,India,Work,Non-New Zealand
2012-10-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-10-01,8,Arrivals,India,Other,Non-New Zealand
2012-10-01,41,Arrivals,India,Residence,Non-New Zealand
2012-10-01,273,Arrivals,India,Student,Non-New Zealand
2012-10-01,494,Arrivals,India,TOTAL,Non-New Zealand
2012-10-01,78,Arrivals,India,Visitor,Non-New Zealand
2012-10-01,94,Arrivals,India,Work,Non-New Zealand
2012-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-11-01,14,Arrivals,India,Other,Non-New Zealand
2012-11-01,53,Arrivals,India,Residence,Non-New Zealand
2012-11-01,271,Arrivals,India,Student,Non-New Zealand
2012-11-01,505,Arrivals,India,TOTAL,Non-New Zealand
2012-11-01,79,Arrivals,India,Visitor,Non-New Zealand
2012-11-01,88,Arrivals,India,Work,Non-New Zealand
2012-12-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2012-12-01,6,Arrivals,India,Other,Non-New Zealand
2012-12-01,49,Arrivals,India,Residence,Non-New Zealand
2012-12-01,122,Arrivals,India,Student,Non-New Zealand
2012-12-01,339,Arrivals,India,TOTAL,Non-New Zealand
2012-12-01,80,Arrivals,India,Visitor,Non-New Zealand
2012-12-01,82,Arrivals,India,Work,Non-New Zealand
2013-01-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-01-01,7,Arrivals,India,Other,Non-New Zealand
2013-01-01,73,Arrivals,India,Residence,Non-New Zealand
2013-01-01,238,Arrivals,India,Student,Non-New Zealand
2013-01-01,483,Arrivals,India,TOTAL,Non-New Zealand
2013-01-01,69,Arrivals,India,Visitor,Non-New Zealand
2013-01-01,96,Arrivals,India,Work,Non-New Zealand
2013-02-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-02-01,12,Arrivals,India,Other,Non-New Zealand
2013-02-01,52,Arrivals,India,Residence,Non-New Zealand
2013-02-01,766,Arrivals,India,Student,Non-New Zealand
2013-02-01,1029,Arrivals,India,TOTAL,Non-New Zealand
2013-02-01,68,Arrivals,India,Visitor,Non-New Zealand
2013-02-01,131,Arrivals,India,Work,Non-New Zealand
2013-03-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-03-01,7,Arrivals,India,Other,Non-New Zealand
2013-03-01,93,Arrivals,India,Residence,Non-New Zealand
2013-03-01,473,Arrivals,India,Student,Non-New Zealand
2013-03-01,802,Arrivals,India,TOTAL,Non-New Zealand
2013-03-01,94,Arrivals,India,Visitor,Non-New Zealand
2013-03-01,135,Arrivals,India,Work,Non-New Zealand
2013-04-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-04-01,10,Arrivals,India,Other,Non-New Zealand
2013-04-01,62,Arrivals,India,Residence,Non-New Zealand
2013-04-01,245,Arrivals,India,Student,Non-New Zealand
2013-04-01,508,Arrivals,India,TOTAL,Non-New Zealand
2013-04-01,88,Arrivals,India,Visitor,Non-New Zealand
2013-04-01,102,Arrivals,India,Work,Non-New Zealand
2013-05-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-05-01,11,Arrivals,India,Other,Non-New Zealand
2013-05-01,80,Arrivals,India,Residence,Non-New Zealand
2013-05-01,413,Arrivals,India,Student,Non-New Zealand
2013-05-01,736,Arrivals,India,TOTAL,Non-New Zealand
2013-05-01,112,Arrivals,India,Visitor,Non-New Zealand
2013-05-01,119,Arrivals,India,Work,Non-New Zealand
2013-06-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-06-01,10,Arrivals,India,Other,Non-New Zealand
2013-06-01,35,Arrivals,India,Residence,Non-New Zealand
2013-06-01,289,Arrivals,India,Student,Non-New Zealand
2013-06-01,589,Arrivals,India,TOTAL,Non-New Zealand
2013-06-01,115,Arrivals,India,Visitor,Non-New Zealand
2013-06-01,140,Arrivals,India,Work,Non-New Zealand
2013-07-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-07-01,10,Arrivals,India,Other,Non-New Zealand
2013-07-01,46,Arrivals,India,Residence,Non-New Zealand
2013-07-01,562,Arrivals,India,Student,Non-New Zealand
2013-07-01,796,Arrivals,India,TOTAL,Non-New Zealand
2013-07-01,72,Arrivals,India,Visitor,Non-New Zealand
2013-07-01,106,Arrivals,India,Work,Non-New Zealand
2013-08-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-08-01,7,Arrivals,India,Other,Non-New Zealand
2013-08-01,50,Arrivals,India,Residence,Non-New Zealand
2013-08-01,253,Arrivals,India,Student,Non-New Zealand
2013-08-01,501,Arrivals,India,TOTAL,Non-New Zealand
2013-08-01,77,Arrivals,India,Visitor,Non-New Zealand
2013-08-01,113,Arrivals,India,Work,Non-New Zealand
2013-09-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-09-01,3,Arrivals,India,Other,Non-New Zealand
2013-09-01,40,Arrivals,India,Residence,Non-New Zealand
2013-09-01,253,Arrivals,India,Student,Non-New Zealand
2013-09-01,447,Arrivals,India,TOTAL,Non-New Zealand
2013-09-01,77,Arrivals,India,Visitor,Non-New Zealand
2013-09-01,74,Arrivals,India,Work,Non-New Zealand
2013-10-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-10-01,14,Arrivals,India,Other,Non-New Zealand
2013-10-01,33,Arrivals,India,Residence,Non-New Zealand
2013-10-01,351,Arrivals,India,Student,Non-New Zealand
2013-10-01,625,Arrivals,India,TOTAL,Non-New Zealand
2013-10-01,143,Arrivals,India,Visitor,Non-New Zealand
2013-10-01,84,Arrivals,India,Work,Non-New Zealand
2013-11-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-11-01,6,Arrivals,India,Other,Non-New Zealand
2013-11-01,57,Arrivals,India,Residence,Non-New Zealand
2013-11-01,412,Arrivals,India,Student,Non-New Zealand
2013-11-01,763,Arrivals,India,TOTAL,Non-New Zealand
2013-11-01,194,Arrivals,India,Visitor,Non-New Zealand
2013-11-01,93,Arrivals,India,Work,Non-New Zealand
2013-12-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2013-12-01,6,Arrivals,India,Other,Non-New Zealand
2013-12-01,51,Arrivals,India,Residence,Non-New Zealand
2013-12-01,233,Arrivals,India,Student,Non-New Zealand
2013-12-01,534,Arrivals,India,TOTAL,Non-New Zealand
2013-12-01,180,Arrivals,India,Visitor,Non-New Zealand
2013-12-01,63,Arrivals,India,Work,Non-New Zealand
2014-01-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-01-01,6,Arrivals,India,Other,Non-New Zealand
2014-01-01,63,Arrivals,India,Residence,Non-New Zealand
2014-01-01,448,Arrivals,India,Student,Non-New Zealand
2014-01-01,779,Arrivals,India,TOTAL,Non-New Zealand
2014-01-01,173,Arrivals,India,Visitor,Non-New Zealand
2014-01-01,88,Arrivals,India,Work,Non-New Zealand
2014-02-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-02-01,12,Arrivals,India,Other,Non-New Zealand
2014-02-01,53,Arrivals,India,Residence,Non-New Zealand
2014-02-01,1092,Arrivals,India,Student,Non-New Zealand
2014-02-01,1508,Arrivals,India,TOTAL,Non-New Zealand
2014-02-01,240,Arrivals,India,Visitor,Non-New Zealand
2014-02-01,111,Arrivals,India,Work,Non-New Zealand
2014-03-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-03-01,13,Arrivals,India,Other,Non-New Zealand
2014-03-01,93,Arrivals,India,Residence,Non-New Zealand
2014-03-01,748,Arrivals,India,Student,Non-New Zealand
2014-03-01,1219,Arrivals,India,TOTAL,Non-New Zealand
2014-03-01,253,Arrivals,India,Visitor,Non-New Zealand
2014-03-01,112,Arrivals,India,Work,Non-New Zealand
2014-04-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-04-01,7,Arrivals,India,Other,Non-New Zealand
2014-04-01,70,Arrivals,India,Residence,Non-New Zealand
2014-04-01,552,Arrivals,India,Student,Non-New Zealand
2014-04-01,924,Arrivals,India,TOTAL,Non-New Zealand
2014-04-01,208,Arrivals,India,Visitor,Non-New Zealand
2014-04-01,86,Arrivals,India,Work,Non-New Zealand
2014-05-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-05-01,8,Arrivals,India,Other,Non-New Zealand
2014-05-01,62,Arrivals,India,Residence,Non-New Zealand
2014-05-01,706,Arrivals,India,Student,Non-New Zealand
2014-05-01,1089,Arrivals,India,TOTAL,Non-New Zealand
2014-05-01,222,Arrivals,India,Visitor,Non-New Zealand
2014-05-01,91,Arrivals,India,Work,Non-New Zealand
2014-06-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-06-01,7,Arrivals,India,Other,Non-New Zealand
2014-06-01,93,Arrivals,India,Residence,Non-New Zealand
2014-06-01,784,Arrivals,India,Student,Non-New Zealand
2014-06-01,1191,Arrivals,India,TOTAL,Non-New Zealand
2014-06-01,205,Arrivals,India,Visitor,Non-New Zealand
2014-06-01,102,Arrivals,India,Work,Non-New Zealand
2014-07-01,3,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-07-01,2,Arrivals,India,Other,Non-New Zealand
2014-07-01,55,Arrivals,India,Residence,Non-New Zealand
2014-07-01,1294,Arrivals,India,Student,Non-New Zealand
2014-07-01,1652,Arrivals,India,TOTAL,Non-New Zealand
2014-07-01,200,Arrivals,India,Visitor,Non-New Zealand
2014-07-01,98,Arrivals,India,Work,Non-New Zealand
2014-08-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-08-01,3,Arrivals,India,Other,Non-New Zealand
2014-08-01,73,Arrivals,India,Residence,Non-New Zealand
2014-08-01,1001,Arrivals,India,Student,Non-New Zealand
2014-08-01,1478,Arrivals,India,TOTAL,Non-New Zealand
2014-08-01,259,Arrivals,India,Visitor,Non-New Zealand
2014-08-01,142,Arrivals,India,Work,Non-New Zealand
2014-09-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-09-01,5,Arrivals,India,Other,Non-New Zealand
2014-09-01,57,Arrivals,India,Residence,Non-New Zealand
2014-09-01,915,Arrivals,India,Student,Non-New Zealand
2014-09-01,1265,Arrivals,India,TOTAL,Non-New Zealand
2014-09-01,193,Arrivals,India,Visitor,Non-New Zealand
2014-09-01,95,Arrivals,India,Work,Non-New Zealand
2014-10-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-10-01,4,Arrivals,India,Other,Non-New Zealand
2014-10-01,62,Arrivals,India,Residence,Non-New Zealand
2014-10-01,862,Arrivals,India,Student,Non-New Zealand
2014-10-01,1159,Arrivals,India,TOTAL,Non-New Zealand
2014-10-01,153,Arrivals,India,Visitor,Non-New Zealand
2014-10-01,77,Arrivals,India,Work,Non-New Zealand
2014-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-11-01,6,Arrivals,India,Other,Non-New Zealand
2014-11-01,72,Arrivals,India,Residence,Non-New Zealand
2014-11-01,898,Arrivals,India,Student,Non-New Zealand
2014-11-01,1197,Arrivals,India,TOTAL,Non-New Zealand
2014-11-01,142,Arrivals,India,Visitor,Non-New Zealand
2014-11-01,79,Arrivals,India,Work,Non-New Zealand
2014-12-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2014-12-01,8,Arrivals,India,Other,Non-New Zealand
2014-12-01,47,Arrivals,India,Residence,Non-New Zealand
2014-12-01,363,Arrivals,India,Student,Non-New Zealand
2014-12-01,736,Arrivals,India,TOTAL,Non-New Zealand
2014-12-01,227,Arrivals,India,Visitor,Non-New Zealand
2014-12-01,91,Arrivals,India,Work,Non-New Zealand
2015-01-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-01-01,10,Arrivals,India,Other,Non-New Zealand
2015-01-01,81,Arrivals,India,Residence,Non-New Zealand
2015-01-01,1003,Arrivals,India,Student,Non-New Zealand
2015-01-01,1419,Arrivals,India,TOTAL,Non-New Zealand
2015-01-01,213,Arrivals,India,Visitor,Non-New Zealand
2015-01-01,111,Arrivals,India,Work,Non-New Zealand
2015-02-01,2,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-02-01,16,Arrivals,India,Other,Non-New Zealand
2015-02-01,51,Arrivals,India,Residence,Non-New Zealand
2015-02-01,1991,Arrivals,India,Student,Non-New Zealand
2015-02-01,2400,Arrivals,India,TOTAL,Non-New Zealand
2015-02-01,200,Arrivals,India,Visitor,Non-New Zealand
2015-02-01,140,Arrivals,India,Work,Non-New Zealand
2015-03-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-03-01,8,Arrivals,India,Other,Non-New Zealand
2015-03-01,68,Arrivals,India,Residence,Non-New Zealand
2015-03-01,970,Arrivals,India,Student,Non-New Zealand
2015-03-01,1552,Arrivals,India,TOTAL,Non-New Zealand
2015-03-01,372,Arrivals,India,Visitor,Non-New Zealand
2015-03-01,133,Arrivals,India,Work,Non-New Zealand
2015-04-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-04-01,5,Arrivals,India,Other,Non-New Zealand
2015-04-01,78,Arrivals,India,Residence,Non-New Zealand
2015-04-01,517,Arrivals,India,Student,Non-New Zealand
2015-04-01,1044,Arrivals,India,TOTAL,Non-New Zealand
2015-04-01,320,Arrivals,India,Visitor,Non-New Zealand
2015-04-01,124,Arrivals,India,Work,Non-New Zealand
2015-05-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-05-01,7,Arrivals,India,Other,Non-New Zealand
2015-05-01,54,Arrivals,India,Residence,Non-New Zealand
2015-05-01,540,Arrivals,India,Student,Non-New Zealand
2015-05-01,998,Arrivals,India,TOTAL,Non-New Zealand
2015-05-01,285,Arrivals,India,Visitor,Non-New Zealand
2015-05-01,112,Arrivals,India,Work,Non-New Zealand
2015-06-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-06-01,2,Arrivals,India,Other,Non-New Zealand
2015-06-01,64,Arrivals,India,Residence,Non-New Zealand
2015-06-01,669,Arrivals,India,Student,Non-New Zealand
2015-06-01,1117,Arrivals,India,TOTAL,Non-New Zealand
2015-06-01,285,Arrivals,India,Visitor,Non-New Zealand
2015-06-01,97,Arrivals,India,Work,Non-New Zealand
2015-07-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-07-01,3,Arrivals,India,Other,Non-New Zealand
2015-07-01,60,Arrivals,India,Residence,Non-New Zealand
2015-07-01,1736,Arrivals,India,Student,Non-New Zealand
2015-07-01,2212,Arrivals,India,TOTAL,Non-New Zealand
2015-07-01,273,Arrivals,India,Visitor,Non-New Zealand
2015-07-01,140,Arrivals,India,Work,Non-New Zealand
2015-08-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-08-01,1,Arrivals,India,Other,Non-New Zealand
2015-08-01,73,Arrivals,India,Residence,Non-New Zealand
2015-08-01,972,Arrivals,India,Student,Non-New Zealand
2015-08-01,1631,Arrivals,India,TOTAL,Non-New Zealand
2015-08-01,428,Arrivals,India,Visitor,Non-New Zealand
2015-08-01,156,Arrivals,India,Work,Non-New Zealand
2015-09-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-09-01,4,Arrivals,India,Other,Non-New Zealand
2015-09-01,63,Arrivals,India,Residence,Non-New Zealand
2015-09-01,1036,Arrivals,India,Student,Non-New Zealand
2015-09-01,1536,Arrivals,India,TOTAL,Non-New Zealand
2015-09-01,298,Arrivals,India,Visitor,Non-New Zealand
2015-09-01,134,Arrivals,India,Work,Non-New Zealand
2015-10-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-10-01,4,Arrivals,India,Other,Non-New Zealand
2015-10-01,50,Arrivals,India,Residence,Non-New Zealand
2015-10-01,898,Arrivals,India,Student,Non-New Zealand
2015-10-01,1393,Arrivals,India,TOTAL,Non-New Zealand
2015-10-01,308,Arrivals,India,Visitor,Non-New Zealand
2015-10-01,132,Arrivals,India,Work,Non-New Zealand
2015-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-11-01,14,Arrivals,India,Other,Non-New Zealand
2015-11-01,66,Arrivals,India,Residence,Non-New Zealand
2015-11-01,910,Arrivals,India,Student,Non-New Zealand
2015-11-01,1379,Arrivals,India,TOTAL,Non-New Zealand
2015-11-01,285,Arrivals,India,Visitor,Non-New Zealand
2015-11-01,104,Arrivals,India,Work,Non-New Zealand
2015-12-01,3,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2015-12-01,5,Arrivals,India,Other,Non-New Zealand
2015-12-01,59,Arrivals,India,Residence,Non-New Zealand
2015-12-01,324,Arrivals,India,Student,Non-New Zealand
2015-12-01,720,Arrivals,India,TOTAL,Non-New Zealand
2015-12-01,249,Arrivals,India,Visitor,Non-New Zealand
2015-12-01,80,Arrivals,India,Work,Non-New Zealand
2016-01-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-01-01,1,Arrivals,India,Other,Non-New Zealand
2016-01-01,65,Arrivals,India,Residence,Non-New Zealand
2016-01-01,728,Arrivals,India,Student,Non-New Zealand
2016-01-01,1109,Arrivals,India,TOTAL,Non-New Zealand
2016-01-01,225,Arrivals,India,Visitor,Non-New Zealand
2016-01-01,90,Arrivals,India,Work,Non-New Zealand
2016-02-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-02-01,5,Arrivals,India,Other,Non-New Zealand
2016-02-01,96,Arrivals,India,Residence,Non-New Zealand
2016-02-01,1511,Arrivals,India,Student,Non-New Zealand
2016-02-01,2046,Arrivals,India,TOTAL,Non-New Zealand
2016-02-01,312,Arrivals,India,Visitor,Non-New Zealand
2016-02-01,121,Arrivals,India,Work,Non-New Zealand
2016-03-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-03-01,6,Arrivals,India,Other,Non-New Zealand
2016-03-01,120,Arrivals,India,Residence,Non-New Zealand
2016-03-01,659,Arrivals,India,Student,Non-New Zealand
2016-03-01,1243,Arrivals,India,TOTAL,Non-New Zealand
2016-03-01,363,Arrivals,India,Visitor,Non-New Zealand
2016-03-01,95,Arrivals,India,Work,Non-New Zealand
2016-04-01,2,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-04-01,3,Arrivals,India,Other,Non-New Zealand
2016-04-01,103,Arrivals,India,Residence,Non-New Zealand
2016-04-01,430,Arrivals,India,Student,Non-New Zealand
2016-04-01,933,Arrivals,India,TOTAL,Non-New Zealand
2016-04-01,294,Arrivals,India,Visitor,Non-New Zealand
2016-04-01,101,Arrivals,India,Work,Non-New Zealand
2016-05-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-05-01,4,Arrivals,India,Other,Non-New Zealand
2016-05-01,85,Arrivals,India,Residence,Non-New Zealand
2016-05-01,565,Arrivals,India,Student,Non-New Zealand
2016-05-01,1154,Arrivals,India,TOTAL,Non-New Zealand
2016-05-01,405,Arrivals,India,Visitor,Non-New Zealand
2016-05-01,94,Arrivals,India,Work,Non-New Zealand
2016-06-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-06-01,5,Arrivals,India,Other,Non-New Zealand
2016-06-01,91,Arrivals,India,Residence,Non-New Zealand
2016-06-01,457,Arrivals,India,Student,Non-New Zealand
2016-06-01,951,Arrivals,India,TOTAL,Non-New Zealand
2016-06-01,311,Arrivals,India,Visitor,Non-New Zealand
2016-06-01,87,Arrivals,India,Work,Non-New Zealand
2016-07-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-07-01,3,Arrivals,India,Other,Non-New Zealand
2016-07-01,94,Arrivals,India,Residence,Non-New Zealand
2016-07-01,901,Arrivals,India,Student,Non-New Zealand
2016-07-01,1354,Arrivals,India,TOTAL,Non-New Zealand
2016-07-01,253,Arrivals,India,Visitor,Non-New Zealand
2016-07-01,102,Arrivals,India,Work,Non-New Zealand
2016-08-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-08-01,3,Arrivals,India,Other,Non-New Zealand
2016-08-01,121,Arrivals,India,Residence,Non-New Zealand
2016-08-01,313,Arrivals,India,Student,Non-New Zealand
2016-08-01,826,Arrivals,India,TOTAL,Non-New Zealand
2016-08-01,288,Arrivals,India,Visitor,Non-New Zealand
2016-08-01,101,Arrivals,India,Work,Non-New Zealand
2016-09-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-09-01,0,Arrivals,India,Other,Non-New Zealand
2016-09-01,94,Arrivals,India,Residence,Non-New Zealand
2016-09-01,343,Arrivals,India,Student,Non-New Zealand
2016-09-01,754,Arrivals,India,TOTAL,Non-New Zealand
2016-09-01,229,Arrivals,India,Visitor,Non-New Zealand
2016-09-01,88,Arrivals,India,Work,Non-New Zealand
2016-10-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-10-01,5,Arrivals,India,Other,Non-New Zealand
2016-10-01,78,Arrivals,India,Residence,Non-New Zealand
2016-10-01,510,Arrivals,India,Student,Non-New Zealand
2016-10-01,990,Arrivals,India,TOTAL,Non-New Zealand
2016-10-01,298,Arrivals,India,Visitor,Non-New Zealand
2016-10-01,99,Arrivals,India,Work,Non-New Zealand
2016-11-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-11-01,2,Arrivals,India,Other,Non-New Zealand
2016-11-01,111,Arrivals,India,Residence,Non-New Zealand
