Month,Count,Direction,CLPR,Visa,Citizenship
2010-08-01,74,Arrivals,Philippines,Visitor,Non-New Zealand
2010-08-01,61,Arrivals,Philippines,Work,Non-New Zealand
2010-09-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2010-09-01,4,Arrivals,Philippines,Other,Non-New Zealand
2010-09-01,59,Arrivals,Philippines,Residence,Non-New Zealand
2010-09-01,91,Arrivals,Philippines,Student,Non-New Zealand
2010-09-01,249,Arrivals,Philippines,TOTAL,Non-New Zealand
2010-09-01,42,Arrivals,Philippines,Visitor,Non-New Zealand
2010-09-01,53,Arrivals,Philippines,Work,Non-New Zealand
2010-10-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2010-10-01,4,Arrivals,Philippines,Other,Non-New Zealand
2010-10-01,46,Arrivals,Philippines,Residence,Non-New Zealand
2010-10-01,82,Arrivals,Philippines,Student,Non-New Zealand
2010-10-01,307,Arrivals,Philippines,TOTAL,Non-New Zealand
2010-10-01,114,Arrivals,Philippines,Visitor,Non-New Zealand
2010-10-01,61,Arrivals,Philippines,Work,Non-New Zealand
2010-11-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2010-11-01,8,Arrivals,Philippines,Other,Non-New Zealand
2010-11-01,40,Arrivals,Philippines,Residence,Non-New Zealand
2010-11-01,54,Arrivals,Philippines,Student,Non-New Zealand
2010-11-01,216,Arrivals,Philippines,TOTAL,Non-New Zealand
2010-11-01,43,Arrivals,Philippines,Visitor,Non-New Zealand
2010-11-01,71,Arrivals,Philippines,Work,Non-New Zealand
2010-12-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2010-12-01,12,Arrivals,Philippines,Other,Non-New Zealand
2010-12-01,43,Arrivals,Philippines,Residence,Non-New Zealand
2010-12-01,56,Arrivals,Philippines,Student,Non-New Zealand
2010-12-01,199,Arrivals,Philippines,TOTAL,Non-New Zealand
2010-12-01,40,Arrivals,Philippines,Visitor,Non-New Zealand
2010-12-01,48,Arrivals,Philippines,Work,Non-New Zealand
2011-01-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-01-01,2,Arrivals,Philippines,Other,Non-New Zealand
2011-01-01,56,Arrivals,Philippines,Residence,Non-New Zealand
2011-01-01,57,Arrivals,Philippines,Student,Non-New Zealand
2011-01-01,224,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-01-01,37,Arrivals,Philippines,Visitor,Non-New Zealand
2011-01-01,72,Arrivals,Philippines,Work,Non-New Zealand
2011-02-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-02-01,4,Arrivals,Philippines,Other,Non-New Zealand
2011-02-01,46,Arrivals,Philippines,Residence,Non-New Zealand
2011-02-01,111,Arrivals,Philippines,Student,Non-New Zealand
2011-02-01,340,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-02-01,97,Arrivals,Philippines,Visitor,Non-New Zealand
2011-02-01,82,Arrivals,Philippines,Work,Non-New Zealand
2011-03-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-03-01,6,Arrivals,Philippines,Other,Non-New Zealand
2011-03-01,17,Arrivals,Philippines,Residence,Non-New Zealand
2011-03-01,62,Arrivals,Philippines,Student,Non-New Zealand
2011-03-01,242,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-03-01,83,Arrivals,Philippines,Visitor,Non-New Zealand
2011-03-01,73,Arrivals,Philippines,Work,Non-New Zealand
2011-04-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-04-01,9,Arrivals,Philippines,Other,Non-New Zealand
2011-04-01,105,Arrivals,Philippines,Residence,Non-New Zealand
2011-04-01,46,Arrivals,Philippines,Student,Non-New Zealand
2011-04-01,281,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-04-01,63,Arrivals,Philippines,Visitor,Non-New Zealand
2011-04-01,58,Arrivals,Philippines,Work,Non-New Zealand
2011-05-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-05-01,10,Arrivals,Philippines,Other,Non-New Zealand
2011-05-01,55,Arrivals,Philippines,Residence,Non-New Zealand
2011-05-01,57,Arrivals,Philippines,Student,Non-New Zealand
2011-05-01,263,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-05-01,78,Arrivals,Philippines,Visitor,Non-New Zealand
2011-05-01,62,Arrivals,Philippines,Work,Non-New Zealand
2011-06-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-06-01,14,Arrivals,Philippines,Other,Non-New Zealand
2011-06-01,67,Arrivals,Philippines,Residence,Non-New Zealand
2011-06-01,91,Arrivals,Philippines,Student,Non-New Zealand
2011-06-01,334,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-06-01,89,Arrivals,Philippines,Visitor,Non-New Zealand
2011-06-01,72,Arrivals,Philippines,Work,Non-New Zealand
2011-07-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-07-01,7,Arrivals,Philippines,Other,Non-New Zealand
2011-07-01,34,Arrivals,Philippines,Residence,Non-New Zealand
2011-07-01,165,Arrivals,Philippines,Student,Non-New Zealand
2011-07-01,362,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-07-01,70,Arrivals,Philippines,Visitor,Non-New Zealand
2011-07-01,86,Arrivals,Philippines,Work,Non-New Zealand
2011-08-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-08-01,11,Arrivals,Philippines,Other,Non-New Zealand
2011-08-01,53,Arrivals,Philippines,Residence,Non-New Zealand
2011-08-01,59,Arrivals,Philippines,Student,Non-New Zealand
2011-08-01,241,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-08-01,42,Arrivals,Philippines,Visitor,Non-New Zealand
2011-08-01,76,Arrivals,Philippines,Work,Non-New Zealand
2011-09-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-09-01,3,Arrivals,Philippines,Other,Non-New Zealand
2011-09-01,34,Arrivals,Philippines,Residence,Non-New Zealand
2011-09-01,61,Arrivals,Philippines,Student,Non-New Zealand
2011-09-01,221,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-09-01,64,Arrivals,Philippines,Visitor,Non-New Zealand
2011-09-01,58,Arrivals,Philippines,Work,Non-New Zealand
2011-10-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-10-01,3,Arrivals,Philippines,Other,Non-New Zealand
2011-10-01,33,Arrivals,Philippines,Residence,Non-New Zealand
2011-10-01,37,Arrivals,Philippines,Student,Non-New Zealand
2011-10-01,199,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-10-01,65,Arrivals,Philippines,Visitor,Non-New Zealand
2011-10-01,61,Arrivals,Philippines,Work,Non-New Zealand
2011-11-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-11-01,7,Arrivals,Philippines,Other,Non-New Zealand
2011-11-01,36,Arrivals,Philippines,Residence,Non-New Zealand
2011-11-01,85,Arrivals,Philippines,Student,Non-New Zealand
2011-11-01,289,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-11-01,60,Arrivals,Philippines,Visitor,Non-New Zealand
2011-11-01,101,Arrivals,Philippines,Work,Non-New Zealand
2011-12-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2011-12-01,11,Arrivals,Philippines,Other,Non-New Zealand
2011-12-01,49,Arrivals,Philippines,Residence,Non-New Zealand
2011-12-01,42,Arrivals,Philippines,Student,Non-New Zealand
2011-12-01,221,Arrivals,Philippines,TOTAL,Non-New Zealand
2011-12-01,63,Arrivals,Philippines,Visitor,Non-New Zealand
2011-12-01,56,Arrivals,Philippines,Work,Non-New Zealand
2012-01-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-01-01,3,Arrivals,Philippines,Other,Non-New Zealand
2012-01-01,50,Arrivals,Philippines,Residence,Non-New Zealand
2012-01-01,60,Arrivals,Philippines,Student,Non-New Zealand
2012-01-01,262,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-01-01,89,Arrivals,Philippines,Visitor,Non-New Zealand
2012-01-01,60,Arrivals,Philippines,Work,Non-New Zealand
2012-02-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-02-01,9,Arrivals,Philippines,Other,Non-New Zealand
2012-02-01,46,Arrivals,Philippines,Residence,Non-New Zealand
2012-02-01,146,Arrivals,Philippines,Student,Non-New Zealand
2012-02-01,368,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-02-01,67,Arrivals,Philippines,Visitor,Non-New Zealand
2012-02-01,100,Arrivals,Philippines,Work,Non-New Zealand
2012-03-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-03-01,5,Arrivals,Philippines,Other,Non-New Zealand
2012-03-01,50,Arrivals,Philippines,Residence,Non-New Zealand
2012-03-01,169,Arrivals,Philippines,Student,Non-New Zealand
2012-03-01,359,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-03-01,70,Arrivals,Philippines,Visitor,Non-New Zealand
2012-03-01,65,Arrivals,Philippines,Work,Non-New Zealand
2012-04-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-04-01,7,Arrivals,Philippines,Other,Non-New Zealand
2012-04-01,61,Arrivals,Philippines,Residence,Non-New Zealand
2012-04-01,53,Arrivals,Philippines,Student,Non-New Zealand
2012-04-01,252,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-04-01,66,Arrivals,Philippines,Visitor,Non-New Zealand
2012-04-01,65,Arrivals,Philippines,Work,Non-New Zealand
2012-05-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-05-01,13,Arrivals,Philippines,Other,Non-New Zealand
2012-05-01,79,Arrivals,Philippines,Residence,Non-New Zealand
2012-05-01,48,Arrivals,Philippines,Student,Non-New Zealand
2012-05-01,275,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-05-01,66,Arrivals,Philippines,Visitor,Non-New Zealand
2012-05-01,69,Arrivals,Philippines,Work,Non-New Zealand
2012-06-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-06-01,1,Arrivals,Philippines,Other,Non-New Zealand
2012-06-01,54,Arrivals,Philippines,Residence,Non-New Zealand
2012-06-01,33,Arrivals,Philippines,Student,Non-New Zealand
2012-06-01,260,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-06-01,90,Arrivals,Philippines,Visitor,Non-New Zealand
2012-06-01,82,Arrivals,Philippines,Work,Non-New Zealand
2012-07-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-07-01,7,Arrivals,Philippines,Other,Non-New Zealand
2012-07-01,49,Arrivals,Philippines,Residence,Non-New Zealand
2012-07-01,59,Arrivals,Philippines,Student,Non-New Zealand
2012-07-01,290,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-07-01,70,Arrivals,Philippines,Visitor,Non-New Zealand
2012-07-01,105,Arrivals,Philippines,Work,Non-New Zealand
2012-08-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-08-01,7,Arrivals,Philippines,Other,Non-New Zealand
2012-08-01,51,Arrivals,Philippines,Residence,Non-New Zealand
2012-08-01,44,Arrivals,Philippines,Student,Non-New Zealand
2012-08-01,261,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-08-01,76,Arrivals,Philippines,Visitor,Non-New Zealand
2012-08-01,83,Arrivals,Philippines,Work,Non-New Zealand
2012-09-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-09-01,1,Arrivals,Philippines,Other,Non-New Zealand
2012-09-01,54,Arrivals,Philippines,Residence,Non-New Zealand
2012-09-01,36,Arrivals,Philippines,Student,Non-New Zealand
2012-09-01,260,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-09-01,39,Arrivals,Philippines,Visitor,Non-New Zealand
2012-09-01,130,Arrivals,Philippines,Work,Non-New Zealand
2012-10-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-10-01,9,Arrivals,Philippines,Other,Non-New Zealand
2012-10-01,53,Arrivals,Philippines,Residence,Non-New Zealand
2012-10-01,25,Arrivals,Philippines,Student,Non-New Zealand
2012-10-01,295,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-10-01,90,Arrivals,Philippines,Visitor,Non-New Zealand
2012-10-01,118,Arrivals,Philippines,Work,Non-New Zealand
2012-11-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-11-01,3,Arrivals,Philippines,Other,Non-New Zealand
2012-11-01,24,Arrivals,Philippines,Residence,Non-New Zealand
2012-11-01,57,Arrivals,Philippines,Student,Non-New Zealand
2012-11-01,219,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-11-01,48,Arrivals,Philippines,Visitor,Non-New Zealand
2012-11-01,87,Arrivals,Philippines,Work,Non-New Zealand
2012-12-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2012-12-01,19,Arrivals,Philippines,Other,Non-New Zealand
2012-12-01,33,Arrivals,Philippines,Residence,Non-New Zealand
2012-12-01,58,Arrivals,Philippines,Student,Non-New Zealand
2012-12-01,231,Arrivals,Philippines,TOTAL,Non-New Zealand
2012-12-01,56,Arrivals,Philippines,Visitor,Non-New Zealand
2012-12-01,65,Arrivals,Philippines,Work,Non-New Zealand
2013-01-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-01-01,9,Arrivals,Philippines,Other,Non-New Zealand
2013-01-01,59,Arrivals,Philippines,Residence,Non-New Zealand
2013-01-01,40,Arrivals,Philippines,Student,Non-New Zealand
2013-01-01,260,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-01-01,85,Arrivals,Philippines,Visitor,Non-New Zealand
2013-01-01,67,Arrivals,Philippines,Work,Non-New Zealand
2013-02-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-02-01,5,Arrivals,Philippines,Other,Non-New Zealand
2013-02-01,28,Arrivals,Philippines,Residence,Non-New Zealand
2013-02-01,68,Arrivals,Philippines,Student,Non-New Zealand
2013-02-01,230,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-02-01,37,Arrivals,Philippines,Visitor,Non-New Zealand
2013-02-01,92,Arrivals,Philippines,Work,Non-New Zealand
2013-03-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-03-01,10,Arrivals,Philippines,Other,Non-New Zealand
2013-03-01,57,Arrivals,Philippines,Residence,Non-New Zealand
2013-03-01,51,Arrivals,Philippines,Student,Non-New Zealand
2013-03-01,287,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-03-01,89,Arrivals,Philippines,Visitor,Non-New Zealand
2013-03-01,79,Arrivals,Philippines,Work,Non-New Zealand
2013-04-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-04-01,4,Arrivals,Philippines,Other,Non-New Zealand
2013-04-01,69,Arrivals,Philippines,Residence,Non-New Zealand
2013-04-01,63,Arrivals,Philippines,Student,Non-New Zealand
2013-04-01,287,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-04-01,54,Arrivals,Philippines,Visitor,Non-New Zealand
2013-04-01,97,Arrivals,Philippines,Work,Non-New Zealand
2013-05-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-05-01,7,Arrivals,Philippines,Other,Non-New Zealand
2013-05-01,54,Arrivals,Philippines,Residence,Non-New Zealand
2013-05-01,59,Arrivals,Philippines,Student,Non-New Zealand
2013-05-01,288,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-05-01,65,Arrivals,Philippines,Visitor,Non-New Zealand
2013-05-01,102,Arrivals,Philippines,Work,Non-New Zealand
2013-06-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-06-01,8,Arrivals,Philippines,Other,Non-New Zealand
2013-06-01,54,Arrivals,Philippines,Residence,Non-New Zealand
2013-06-01,64,Arrivals,Philippines,Student,Non-New Zealand
2013-06-01,294,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-06-01,70,Arrivals,Philippines,Visitor,Non-New Zealand
2013-06-01,97,Arrivals,Philippines,Work,Non-New Zealand
2013-07-01,2,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-07-01,14,Arrivals,Philippines,Other,Non-New Zealand
2013-07-01,41,Arrivals,Philippines,Residence,Non-New Zealand
2013-07-01,88,Arrivals,Philippines,Student,Non-New Zealand
2013-07-01,303,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-07-01,62,Arrivals,Philippines,Visitor,Non-New Zealand
2013-07-01,96,Arrivals,Philippines,Work,Non-New Zealand
2013-08-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-08-01,6,Arrivals,Philippines,Other,Non-New Zealand
2013-08-01,38,Arrivals,Philippines,Residence,Non-New Zealand
2013-08-01,84,Arrivals,Philippines,Student,Non-New Zealand
2013-08-01,317,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-08-01,47,Arrivals,Philippines,Visitor,Non-New Zealand
2013-08-01,142,Arrivals,Philippines,Work,Non-New Zealand
2013-09-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-09-01,13,Arrivals,Philippines,Other,Non-New Zealand
2013-09-01,35,Arrivals,Philippines,Residence,Non-New Zealand
2013-09-01,60,Arrivals,Philippines,Student,Non-New Zealand
2013-09-01,281,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-09-01,61,Arrivals,Philippines,Visitor,Non-New Zealand
2013-09-01,112,Arrivals,Philippines,Work,Non-New Zealand
2013-10-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-10-01,8,Arrivals,Philippines,Other,Non-New Zealand
2013-10-01,25,Arrivals,Philippines,Residence,Non-New Zealand
2013-10-01,83,Arrivals,Philippines,Student,Non-New Zealand
2013-10-01,365,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-10-01,78,Arrivals,Philippines,Visitor,Non-New Zealand
2013-10-01,170,Arrivals,Philippines,Work,Non-New Zealand
2013-11-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-11-01,16,Arrivals,Philippines,Other,Non-New Zealand
2013-11-01,40,Arrivals,Philippines,Residence,Non-New Zealand
2013-11-01,72,Arrivals,Philippines,Student,Non-New Zealand
2013-11-01,304,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-11-01,69,Arrivals,Philippines,Visitor,Non-New Zealand
2013-11-01,107,Arrivals,Philippines,Work,Non-New Zealand
2013-12-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2013-12-01,19,Arrivals,Philippines,Other,Non-New Zealand
2013-12-01,47,Arrivals,Philippines,Residence,Non-New Zealand
2013-12-01,47,Arrivals,Philippines,Student,Non-New Zealand
2013-12-01,252,Arrivals,Philippines,TOTAL,Non-New Zealand
2013-12-01,73,Arrivals,Philippines,Visitor,Non-New Zealand
2013-12-01,66,Arrivals,Philippines,Work,Non-New Zealand
2014-01-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-01-01,1,Arrivals,Philippines,Other,Non-New Zealand
2014-01-01,50,Arrivals,Philippines,Residence,Non-New Zealand
2014-01-01,45,Arrivals,Philippines,Student,Non-New Zealand
2014-01-01,273,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-01-01,70,Arrivals,Philippines,Visitor,Non-New Zealand
2014-01-01,106,Arrivals,Philippines,Work,Non-New Zealand
2014-02-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-02-01,10,Arrivals,Philippines,Other,Non-New Zealand
2014-02-01,39,Arrivals,Philippines,Residence,Non-New Zealand
2014-02-01,149,Arrivals,Philippines,Student,Non-New Zealand
2014-02-01,460,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-02-01,80,Arrivals,Philippines,Visitor,Non-New Zealand
2014-02-01,182,Arrivals,Philippines,Work,Non-New Zealand
2014-03-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-03-01,4,Arrivals,Philippines,Other,Non-New Zealand
2014-03-01,34,Arrivals,Philippines,Residence,Non-New Zealand
2014-03-01,99,Arrivals,Philippines,Student,Non-New Zealand
2014-03-01,391,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-03-01,118,Arrivals,Philippines,Visitor,Non-New Zealand
2014-03-01,136,Arrivals,Philippines,Work,Non-New Zealand
2014-04-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-04-01,5,Arrivals,Philippines,Other,Non-New Zealand
2014-04-01,67,Arrivals,Philippines,Residence,Non-New Zealand
2014-04-01,107,Arrivals,Philippines,Student,Non-New Zealand
2014-04-01,438,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-04-01,123,Arrivals,Philippines,Visitor,Non-New Zealand
2014-04-01,136,Arrivals,Philippines,Work,Non-New Zealand
2014-05-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-05-01,10,Arrivals,Philippines,Other,Non-New Zealand
2014-05-01,61,Arrivals,Philippines,Residence,Non-New Zealand
2014-05-01,84,Arrivals,Philippines,Student,Non-New Zealand
2014-05-01,398,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-05-01,94,Arrivals,Philippines,Visitor,Non-New Zealand
2014-05-01,148,Arrivals,Philippines,Work,Non-New Zealand
2014-06-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-06-01,11,Arrivals,Philippines,Other,Non-New Zealand
2014-06-01,45,Arrivals,Philippines,Residence,Non-New Zealand
2014-06-01,101,Arrivals,Philippines,Student,Non-New Zealand
2014-06-01,507,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-06-01,113,Arrivals,Philippines,Visitor,Non-New Zealand
2014-06-01,236,Arrivals,Philippines,Work,Non-New Zealand
2014-07-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-07-01,5,Arrivals,Philippines,Other,Non-New Zealand
2014-07-01,28,Arrivals,Philippines,Residence,Non-New Zealand
2014-07-01,152,Arrivals,Philippines,Student,Non-New Zealand
2014-07-01,514,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-07-01,113,Arrivals,Philippines,Visitor,Non-New Zealand
2014-07-01,216,Arrivals,Philippines,Work,Non-New Zealand
2014-08-01,4,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-08-01,25,Arrivals,Philippines,Other,Non-New Zealand
2014-08-01,61,Arrivals,Philippines,Residence,Non-New Zealand
2014-08-01,116,Arrivals,Philippines,Student,Non-New Zealand
2014-08-01,576,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-08-01,117,Arrivals,Philippines,Visitor,Non-New Zealand
2014-08-01,253,Arrivals,Philippines,Work,Non-New Zealand
2014-09-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-09-01,3,Arrivals,Philippines,Other,Non-New Zealand
2014-09-01,47,Arrivals,Philippines,Residence,Non-New Zealand
2014-09-01,128,Arrivals,Philippines,Student,Non-New Zealand
2014-09-01,392,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-09-01,67,Arrivals,Philippines,Visitor,Non-New Zealand
2014-09-01,147,Arrivals,Philippines,Work,Non-New Zealand
2014-10-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-10-01,6,Arrivals,Philippines,Other,Non-New Zealand
2014-10-01,48,Arrivals,Philippines,Residence,Non-New Zealand
2014-10-01,71,Arrivals,Philippines,Student,Non-New Zealand
2014-10-01,406,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-10-01,113,Arrivals,Philippines,Visitor,Non-New Zealand
2014-10-01,168,Arrivals,Philippines,Work,Non-New Zealand
2014-11-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-11-01,11,Arrivals,Philippines,Other,Non-New Zealand
2014-11-01,63,Arrivals,Philippines,Residence,Non-New Zealand
2014-11-01,187,Arrivals,Philippines,Student,Non-New Zealand
2014-11-01,489,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-11-01,62,Arrivals,Philippines,Visitor,Non-New Zealand
2014-11-01,166,Arrivals,Philippines,Work,Non-New Zealand
2014-12-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2014-12-01,5,Arrivals,Philippines,Other,Non-New Zealand
2014-12-01,29,Arrivals,Philippines,Residence,Non-New Zealand
2014-12-01,85,Arrivals,Philippines,Student,Non-New Zealand
2014-12-01,305,Arrivals,Philippines,TOTAL,Non-New Zealand
2014-12-01,80,Arrivals,Philippines,Visitor,Non-New Zealand
2014-12-01,106,Arrivals,Philippines,Work,Non-New Zealand
2015-01-01,2,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-01-01,2,Arrivals,Philippines,Other,Non-New Zealand
2015-01-01,74,Arrivals,Philippines,Residence,Non-New Zealand
2015-01-01,95,Arrivals,Philippines,Student,Non-New Zealand
2015-01-01,399,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-01-01,97,Arrivals,Philippines,Visitor,Non-New Zealand
2015-01-01,129,Arrivals,Philippines,Work,Non-New Zealand
2015-02-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-02-01,12,Arrivals,Philippines,Other,Non-New Zealand
2015-02-01,61,Arrivals,Philippines,Residence,Non-New Zealand
2015-02-01,181,Arrivals,Philippines,Student,Non-New Zealand
2015-02-01,447,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-02-01,72,Arrivals,Philippines,Visitor,Non-New Zealand
2015-02-01,121,Arrivals,Philippines,Work,Non-New Zealand
2015-03-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-03-01,5,Arrivals,Philippines,Other,Non-New Zealand
2015-03-01,52,Arrivals,Philippines,Residence,Non-New Zealand
2015-03-01,177,Arrivals,Philippines,Student,Non-New Zealand
2015-03-01,582,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-03-01,103,Arrivals,Philippines,Visitor,Non-New Zealand
2015-03-01,245,Arrivals,Philippines,Work,Non-New Zealand
2015-04-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-04-01,15,Arrivals,Philippines,Other,Non-New Zealand
2015-04-01,58,Arrivals,Philippines,Residence,Non-New Zealand
2015-04-01,143,Arrivals,Philippines,Student,Non-New Zealand
2015-04-01,507,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-04-01,119,Arrivals,Philippines,Visitor,Non-New Zealand
2015-04-01,172,Arrivals,Philippines,Work,Non-New Zealand
2015-05-01,1,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-05-01,10,Arrivals,Philippines,Other,Non-New Zealand
2015-05-01,74,Arrivals,Philippines,Residence,Non-New Zealand
2015-05-01,195,Arrivals,Philippines,Student,Non-New Zealand
2015-05-01,575,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-05-01,105,Arrivals,Philippines,Visitor,Non-New Zealand
2015-05-01,190,Arrivals,Philippines,Work,Non-New Zealand
2015-06-01,0,Arrivals,Philippines,New Zealand and Australian citizens,Non-New Zealand
2015-06-01,8,Arrivals,Philippines,Other,Non-New Zealand
2015-06-01,78,Arrivals,Philippines,Residence,Non-New Zealand
2015-06-01,201,Arrivals,Philippines,Student,Non-New Zealand
2015-06-01,610,Arrivals,Philippines,TOTAL,Non-New Zealand
2015-06-01,100,Arrivals,Philippines,Visitor,Non-New Zealand
