Month,Count,Direction,Age Group,Sex
2023-02-01,1405.0,Net,35-39 Years,Male
2023-03-01,1703.0,Net,35-39 Years,Male
2023-04-01,1218.0,Net,35-39 Years,Male
2023-05-01,1230.0,Net,35-39 Years,Male
2023-06-01,1154.0,Net,35-39 Years,Male
2023-07-01,808.0,Net,35-39 Years,Male
2023-08-01,1136.0,Net,35-39 Years,Male
2023-09-01,818.0,Net,35-39 Years,Male
2023-10-01,675.0,Net,35-39 Years,Male
2023-11-01,567.0,Net,35-39 Years,Male
2023-12-01,226.0,Net,35-39 Years,Male
2024-01-01,348.0,Net,35-39 Years,Male
2024-02-01,405.0,Net,35-39 Years,Male
2024-03-01,288.0,Net,35-39 Years,Male
2024-04-01,128.0,Net,35-39 Years,Male
2024-05-01,53.0,Net,35-39 Years,Male
2024-06-01,88.0,Net,35-39 Years,Male
2024-07-01,54.0,Net,35-39 Years,Male
2024-08-01,31.0,Net,35-39 Years,Male
2024-09-01,-92.0,Net,35-39 Years,Male
2024-10-01,-12.0,Net,35-39 Years,Male
2024-11-01,-6.0,Net,35-39 Years,Male
2024-12-01,-101.0,Net,35-39 Years,Male
2025-01-01,-64.0,Net,35-39 Years,Male
2025-02-01,139.0,Net,35-39 Years,Male
2025-03-01,-95.0,Net,35-39 Years,Male
2025-04-01,-112.0,Net,35-39 Years,Male
2025-05-01,-158.0,Net,35-39 Years,Male
2025-06-01,22.0,Net,35-39 Years,Male
2025-07-01,8.0,Net,35-39 Years,Male
2025-08-01,11.0,Net,35-39 Years,Male
2025-09-01,-31.0,Net,35-39 Years,Male
2025-10-01,91.0,Net,35-39 Years,Male
2025-11-01,175.0,Net,35-39 Years,Male
2025-12-01,74.0,Net,35-39 Years,Male
2026-01-01,168.0,Net,35-39 Years,Male
2001-01-01,-38.0,Net,35-39 Years,TOTAL
2001-02-01,-37.0,Net,35-39 Years,TOTAL
2001-03-01,13.0,Net,35-39 Years,TOTAL
2001-04-01,59.0,Net,35-39 Years,TOTAL
2001-05-01,-51.0,Net,35-39 Years,TOTAL
2001-06-01,201.0,Net,35-39 Years,TOTAL
2001-07-01,273.0,Net,35-39 Years,TOTAL
2001-08-01,283.0,Net,35-39 Years,TOTAL
2001-09-01,474.0,Net,35-39 Years,TOTAL
2001-10-01,614.0,Net,35-39 Years,TOTAL
2001-11-01,600.0,Net,35-39 Years,TOTAL
2001-12-01,528.0,Net,35-39 Years,TOTAL
2002-01-01,555.0,Net,35-39 Years,TOTAL
2002-02-01,444.0,Net,35-39 Years,TOTAL
2002-03-01,414.0,Net,35-39 Years,TOTAL
2002-04-01,294.0,Net,35-39 Years,TOTAL
2002-05-01,265.0,Net,35-39 Years,TOTAL
2002-06-01,388.0,Net,35-39 Years,TOTAL
2002-07-01,364.0,Net,35-39 Years,TOTAL
2002-08-01,567.0,Net,35-39 Years,TOTAL
2002-09-01,631.0,Net,35-39 Years,TOTAL
2002-10-01,568.0,Net,35-39 Years,TOTAL
2002-11-01,715.0,Net,35-39 Years,TOTAL
2002-12-01,636.0,Net,35-39 Years,TOTAL
2003-01-01,637.0,Net,35-39 Years,TOTAL
2003-02-01,559.0,Net,35-39 Years,TOTAL
2003-03-01,412.0,Net,35-39 Years,TOTAL
2003-04-01,325.0,Net,35-39 Years,TOTAL
2003-05-01,242.0,Net,35-39 Years,TOTAL
2003-06-01,361.0,Net,35-39 Years,TOTAL
2003-07-01,337.0,Net,35-39 Years,TOTAL
2003-08-01,349.0,Net,35-39 Years,TOTAL
2003-09-01,491.0,Net,35-39 Years,TOTAL
2003-10-01,515.0,Net,35-39 Years,TOTAL
2003-11-01,532.0,Net,35-39 Years,TOTAL
2003-12-01,366.0,Net,35-39 Years,TOTAL
2004-01-01,514.0,Net,35-39 Years,TOTAL
2004-02-01,245.0,Net,35-39 Years,TOTAL
2004-03-01,112.0,Net,35-39 Years,TOTAL
2004-04-01,116.0,Net,35-39 Years,TOTAL
2004-05-01,134.0,Net,35-39 Years,TOTAL
2004-06-01,144.0,Net,35-39 Years,TOTAL
2004-07-01,133.0,Net,35-39 Years,TOTAL
2004-08-01,268.0,Net,35-39 Years,TOTAL
2004-09-01,291.0,Net,35-39 Years,TOTAL
2004-10-01,246.0,Net,35-39 Years,TOTAL
2004-11-01,323.0,Net,35-39 Years,TOTAL
2004-12-01,339.0,Net,35-39 Years,TOTAL
2005-01-01,339.0,Net,35-39 Years,TOTAL
2005-02-01,226.0,Net,35-39 Years,TOTAL
2005-03-01,82.0,Net,35-39 Years,TOTAL
2005-04-01,81.0,Net,35-39 Years,TOTAL
2005-05-01,98.0,Net,35-39 Years,TOTAL
2005-06-01,177.0,Net,35-39 Years,TOTAL
2005-07-01,24.0,Net,35-39 Years,TOTAL
2005-08-01,238.0,Net,35-39 Years,TOTAL
2005-09-01,358.0,Net,35-39 Years,TOTAL
2005-10-01,285.0,Net,35-39 Years,TOTAL
2005-11-01,319.0,Net,35-39 Years,TOTAL
2005-12-01,347.0,Net,35-39 Years,TOTAL
2006-01-01,486.0,Net,35-39 Years,TOTAL
2006-02-01,270.0,Net,35-39 Years,TOTAL
2006-03-01,131.0,Net,35-39 Years,TOTAL
2006-04-01,94.0,Net,35-39 Years,TOTAL
2006-05-01,13.0,Net,35-39 Years,TOTAL
2006-06-01,72.0,Net,35-39 Years,TOTAL
2006-07-01,176.0,Net,35-39 Years,TOTAL
2006-08-01,210.0,Net,35-39 Years,TOTAL
2006-09-01,379.0,Net,35-39 Years,TOTAL
2006-10-01,330.0,Net,35-39 Years,TOTAL
2006-11-01,461.0,Net,35-39 Years,TOTAL
2006-12-01,329.0,Net,35-39 Years,TOTAL
2007-01-01,468.0,Net,35-39 Years,TOTAL
2007-02-01,208.0,Net,35-39 Years,TOTAL
2007-03-01,194.0,Net,35-39 Years,TOTAL
2007-04-01,91.0,Net,35-39 Years,TOTAL
2007-05-01,14.0,Net,35-39 Years,TOTAL
2007-06-01,77.0,Net,35-39 Years,TOTAL
2007-07-01,52.0,Net,35-39 Years,TOTAL
2007-08-01,236.0,Net,35-39 Years,TOTAL
2007-09-01,317.0,Net,35-39 Years,TOTAL
2007-10-01,207.0,Net,35-39 Years,TOTAL
2007-11-01,275.0,Net,35-39 Years,TOTAL
2007-12-01,240.0,Net,35-39 Years,TOTAL
2008-01-01,318.0,Net,35-39 Years,TOTAL
2008-02-01,273.0,Net,35-39 Years,TOTAL
2008-03-01,126.0,Net,35-39 Years,TOTAL
2008-04-01,124.0,Net,35-39 Years,TOTAL
2008-05-01,65.0,Net,35-39 Years,TOTAL
2008-06-01,67.0,Net,35-39 Years,TOTAL
2008-07-01,101.0,Net,35-39 Years,TOTAL
2008-08-01,178.0,Net,35-39 Years,TOTAL
2008-09-01,217.0,Net,35-39 Years,TOTAL
2008-10-01,125.0,Net,35-39 Years,TOTAL
2008-11-01,284.0,Net,35-39 Years,TOTAL
2008-12-01,254.0,Net,35-39 Years,TOTAL
2009-01-01,293.0,Net,35-39 Years,TOTAL
2009-02-01,205.0,Net,35-39 Years,TOTAL
2009-03-01,88.0,Net,35-39 Years,TOTAL
2009-04-01,106.0,Net,35-39 Years,TOTAL
2009-05-01,12.0,Net,35-39 Years,TOTAL
2009-06-01,0.0,Net,35-39 Years,TOTAL
2009-07-01,40.0,Net,35-39 Years,TOTAL
2009-08-01,135.0,Net,35-39 Years,TOTAL
2009-09-01,206.0,Net,35-39 Years,TOTAL
2009-10-01,182.0,Net,35-39 Years,TOTAL
2009-11-01,107.0,Net,35-39 Years,TOTAL
2009-12-01,183.0,Net,35-39 Years,TOTAL
2010-01-01,191.0,Net,35-39 Years,TOTAL
2010-02-01,99.0,Net,35-39 Years,TOTAL
2010-03-01,-67.0,Net,35-39 Years,TOTAL
2010-04-01,-78.0,Net,35-39 Years,TOTAL
2010-05-01,-147.0,Net,35-39 Years,TOTAL
2010-06-01,-98.0,Net,35-39 Years,TOTAL
2010-07-01,-88.0,Net,35-39 Years,TOTAL
2010-08-01,-51.0,Net,35-39 Years,TOTAL
2010-09-01,41.0,Net,35-39 Years,TOTAL
2010-10-01,10.0,Net,35-39 Years,TOTAL
2010-11-01,84.0,Net,35-39 Years,TOTAL
2010-12-01,110.0,Net,35-39 Years,TOTAL
2011-01-01,49.0,Net,35-39 Years,TOTAL
2011-02-01,44.0,Net,35-39 Years,TOTAL
2011-03-01,-207.0,Net,35-39 Years,TOTAL
2011-04-01,-242.0,Net,35-39 Years,TOTAL
2011-05-01,-222.0,Net,35-39 Years,TOTAL
2011-06-01,-239.0,Net,35-39 Years,TOTAL
2011-07-01,-224.0,Net,35-39 Years,TOTAL
2011-08-01,-36.0,Net,35-39 Years,TOTAL
2011-09-01,45.0,Net,35-39 Years,TOTAL
2011-10-01,-38.0,Net,35-39 Years,TOTAL
2011-11-01,63.0,Net,35-39 Years,TOTAL
2011-12-01,-7.0,Net,35-39 Years,TOTAL
2012-01-01,-2.0,Net,35-39 Years,TOTAL
2012-02-01,8.0,Net,35-39 Years,TOTAL
2012-03-01,-171.0,Net,35-39 Years,TOTAL
2012-04-01,-168.0,Net,35-39 Years,TOTAL
2012-05-01,-140.0,Net,35-39 Years,TOTAL
2012-06-01,-75.0,Net,35-39 Years,TOTAL
2012-07-01,-124.0,Net,35-39 Years,TOTAL
2012-08-01,24.0,Net,35-39 Years,TOTAL
2012-09-01,100.0,Net,35-39 Years,TOTAL
2012-10-01,146.0,Net,35-39 Years,TOTAL
2012-11-01,138.0,Net,35-39 Years,TOTAL
2012-12-01,123.0,Net,35-39 Years,TOTAL
2013-01-01,164.0,Net,35-39 Years,TOTAL
2013-02-01,152.0,Net,35-39 Years,TOTAL
2013-03-01,79.0,Net,35-39 Years,TOTAL
2013-04-01,19.0,Net,35-39 Years,TOTAL
2013-05-01,-47.0,Net,35-39 Years,TOTAL
2013-06-01,72.0,Net,35-39 Years,TOTAL
2013-07-01,92.0,Net,35-39 Years,TOTAL
2013-08-01,233.0,Net,35-39 Years,TOTAL
2013-09-01,235.0,Net,35-39 Years,TOTAL
2013-10-01,278.0,Net,35-39 Years,TOTAL
2013-11-01,285.0,Net,35-39 Years,TOTAL
2013-12-01,215.0,Net,35-39 Years,TOTAL
2014-01-01,348.0,Net,35-39 Years,TOTAL
2014-02-01,469.0,Net,35-39 Years,TOTAL
2014-03-01,195.0,Net,35-39 Years,TOTAL
2014-04-01,275.0,Net,35-39 Years,TOTAL
2014-05-01,116.0,Net,35-39 Years,TOTAL
2014-06-01,181.0,Net,35-39 Years,TOTAL
2014-07-01,332.0,Net,35-39 Years,TOTAL
2014-08-01,355.0,Net,35-39 Years,TOTAL
2014-09-01,376.0,Net,35-39 Years,TOTAL
2014-10-01,425.0,Net,35-39 Years,TOTAL
2014-11-01,374.0,Net,35-39 Years,TOTAL
2014-12-01,432.0,Net,35-39 Years,TOTAL
2015-01-01,510.0,Net,35-39 Years,TOTAL
2015-02-01,440.0,Net,35-39 Years,TOTAL
2015-03-01,340.0,Net,35-39 Years,TOTAL
2015-04-01,214.0,Net,35-39 Years,TOTAL
2015-05-01,229.0,Net,35-39 Years,TOTAL
2015-06-01,328.0,Net,35-39 Years,TOTAL
2015-07-01,371.0,Net,35-39 Years,TOTAL
2015-08-01,467.0,Net,35-39 Years,TOTAL
2015-09-01,554.0,Net,35-39 Years,TOTAL
2015-10-01,557.0,Net,35-39 Years,TOTAL
2015-11-01,565.0,Net,35-39 Years,TOTAL
2015-12-01,500.0,Net,35-39 Years,TOTAL
2016-01-01,602.0,Net,35-39 Years,TOTAL
2016-02-01,648.0,Net,35-39 Years,TOTAL
2016-03-01,381.0,Net,35-39 Years,TOTAL
2016-04-01,323.0,Net,35-39 Years,TOTAL
2016-05-01,325.0,Net,35-39 Years,TOTAL
2016-06-01,387.0,Net,35-39 Years,TOTAL
2016-07-01,474.0,Net,35-39 Years,TOTAL
2016-08-01,513.0,Net,35-39 Years,TOTAL
2016-09-01,625.0,Net,35-39 Years,TOTAL
2016-10-01,652.0,Net,35-39 Years,TOTAL
2016-11-01,588.0,Net,35-39 Years,TOTAL
2016-12-01,477.0,Net,35-39 Years,TOTAL
2017-01-01,655.0,Net,35-39 Years,TOTAL
2017-02-01,641.0,Net,35-39 Years,TOTAL
2017-03-01,508.0,Net,35-39 Years,TOTAL
2017-04-01,361.0,Net,35-39 Years,TOTAL
2017-05-01,334.0,Net,35-39 Years,TOTAL
2017-06-01,361.0,Net,35-39 Years,TOTAL
2017-07-01,515.0,Net,35-39 Years,TOTAL
2017-08-01,597.0,Net,35-39 Years,TOTAL
2017-09-01,519.0,Net,35-39 Years,TOTAL
2017-10-01,603.0,Net,35-39 Years,TOTAL
2017-11-01,602.0,Net,35-39 Years,TOTAL
2017-12-01,442.0,Net,35-39 Years,TOTAL
2018-01-01,756.0,Net,35-39 Years,TOTAL
2018-02-01,550.0,Net,35-39 Years,TOTAL
2018-03-01,447.0,Net,35-39 Years,TOTAL
2018-04-01,242.0,Net,35-39 Years,TOTAL
2018-05-01,300.0,Net,35-39 Years,TOTAL
2018-06-01,377.0,Net,35-39 Years,TOTAL
2018-07-01,494.0,Net,35-39 Years,TOTAL
2018-08-01,634.0,Net,35-39 Years,TOTAL
2018-09-01,638.0,Net,35-39 Years,TOTAL
2018-10-01,660.0,Net,35-39 Years,TOTAL
2018-11-01,646.0,Net,35-39 Years,TOTAL
2018-12-01,499.0,Net,35-39 Years,TOTAL
2019-01-01,754.0,Net,35-39 Years,TOTAL
2019-02-01,767.0,Net,35-39 Years,TOTAL
2019-03-01,475.0,Net,35-39 Years,TOTAL
2019-04-01,316.0,Net,35-39 Years,TOTAL
2019-05-01,448.0,Net,35-39 Years,TOTAL
2019-06-01,457.0,Net,35-39 Years,TOTAL
2019-07-01,630.0,Net,35-39 Years,TOTAL
2019-08-01,791.0,Net,35-39 Years,TOTAL
2019-09-01,826.0,Net,35-39 Years,TOTAL
2019-10-01,923.0,Net,35-39 Years,TOTAL
2019-11-01,895.0,Net,35-39 Years,TOTAL
2019-12-01,745.0,Net,35-39 Years,TOTAL
2020-01-01,939.0,Net,35-39 Years,TOTAL
2020-02-01,1307.0,Net,35-39 Years,TOTAL
2020-03-01,771.0,Net,35-39 Years,TOTAL
2020-04-01,18.0,Net,35-39 Years,TOTAL
2020-05-01,29.0,Net,35-39 Years,TOTAL
2020-06-01,40.0,Net,35-39 Years,TOTAL
2020-07-01,0.0,Net,35-39 Years,TOTAL
2020-08-01,171.0,Net,35-39 Years,TOTAL
2020-09-01,144.0,Net,35-39 Years,TOTAL
2020-10-01,141.0,Net,35-39 Years,TOTAL
2020-11-01,42.0,Net,35-39 Years,TOTAL
2020-12-01,-64.0,Net,35-39 Years,TOTAL
2021-01-01,107.0,Net,35-39 Years,TOTAL
2021-02-01,160.0,Net,35-39 Years,TOTAL
2021-03-01,-25.0,Net,35-39 Years,TOTAL
2021-04-01,19.0,Net,35-39 Years,TOTAL
2021-05-01,-20.0,Net,35-39 Years,TOTAL
2021-06-01,-122.0,Net,35-39 Years,TOTAL
2021-07-01,55.0,Net,35-39 Years,TOTAL
2021-08-01,15.0,Net,35-39 Years,TOTAL
2021-09-01,88.0,Net,35-39 Years,TOTAL
2021-10-01,141.0,Net,35-39 Years,TOTAL
2021-11-01,-44.0,Net,35-39 Years,TOTAL
2021-12-01,-384.0,Net,35-39 Years,TOTAL
2022-01-01,-202.0,Net,35-39 Years,TOTAL
2022-02-01,-132.0,Net,35-39 Years,TOTAL
2022-03-01,-66.0,Net,35-39 Years,TOTAL
2022-04-01,-12.0,Net,35-39 Years,TOTAL
2022-05-01,-33.0,Net,35-39 Years,TOTAL
2022-06-01,166.0,Net,35-39 Years,TOTAL
2022-07-01,397.0,Net,35-39 Years,TOTAL
2022-08-01,301.0,Net,35-39 Years,TOTAL
2022-09-01,610.0,Net,35-39 Years,TOTAL
2022-10-01,853.0,Net,35-39 Years,TOTAL
2022-11-01,1487.0,Net,35-39 Years,TOTAL
2022-12-01,1358.0,Net,35-39 Years,TOTAL
2023-01-01,1527.0,Net,35-39 Years,TOTAL
2023-02-01,2114.0,Net,35-39 Years,TOTAL
2023-03-01,2597.0,Net,35-39 Years,TOTAL
2023-04-01,1780.0,Net,35-39 Years,TOTAL
2023-05-01,1893.0,Net,35-39 Years,TOTAL
2023-06-01,1956.0,Net,35-39 Years,TOTAL
2023-07-01,1365.0,Net,35-39 Years,TOTAL
2023-08-01,2159.0,Net,35-39 Years,TOTAL
2023-09-01,1550.0,Net,35-39 Years,TOTAL
2023-10-01,1314.0,Net,35-39 Years,TOTAL
2023-11-01,1131.0,Net,35-39 Years,TOTAL
2023-12-01,598.0,Net,35-39 Years,TOTAL
2024-01-01,670.0,Net,35-39 Years,TOTAL
2024-02-01,866.0,Net,35-39 Years,TOTAL
2024-03-01,632.0,Net,35-39 Years,TOTAL
2024-04-01,260.0,Net,35-39 Years,TOTAL
2024-05-01,154.0,Net,35-39 Years,TOTAL
2024-06-01,352.0,Net,35-39 Years,TOTAL
2024-07-01,307.0,Net,35-39 Years,TOTAL
2024-08-01,210.0,Net,35-39 Years,TOTAL
2024-09-01,48.0,Net,35-39 Years,TOTAL
2024-10-01,83.0,Net,35-39 Years,TOTAL
2024-11-01,57.0,Net,35-39 Years,TOTAL
2024-12-01,-5.0,Net,35-39 Years,TOTAL
2025-01-01,12.0,Net,35-39 Years,TOTAL
2025-02-01,446.0,Net,35-39 Years,TOTAL
2025-03-01,-34.0,Net,35-39 Years,TOTAL
2025-04-01,-69.0,Net,35-39 Years,TOTAL
2025-05-01,-143.0,Net,35-39 Years,TOTAL
2025-06-01,151.0,Net,35-39 Years,TOTAL
2025-07-01,172.0,Net,35-39 Years,TOTAL
2025-08-01,148.0,Net,35-39 Years,TOTAL
2025-09-01,150.0,Net,35-39 Years,TOTAL
2025-10-01,232.0,Net,35-39 Years,TOTAL
2025-11-01,276.0,Net,35-39 Years,TOTAL
2025-12-01,253.0,Net,35-39 Years,TOTAL
2026-01-01,469.0,Net,35-39 Years,TOTAL
2001-01-01,-7.0,Net,40-44 Years,Female
2001-02-01,9.0,Net,40-44 Years,Female
2001-03-01,-29.0,Net,40-44 Years,Female
2001-04-01,19.0,Net,40-44 Years,Female
2001-05-01,-16.0,Net,40-44 Years,Female
2001-06-01,75.0,Net,40-44 Years,Female
2001-07-01,93.0,Net,40-44 Years,Female
2001-08-01,121.0,Net,40-44 Years,Female
2001-09-01,166.0,Net,40-44 Years,Female
2001-10-01,198.0,Net,40-44 Years,Female
2001-11-01,159.0,Net,40-44 Years,Female
2001-12-01,133.0,Net,40-44 Years,Female
2002-01-01,253.0,Net,40-44 Years,Female
2002-02-01,136.0,Net,40-44 Years,Female
2002-03-01,117.0,Net,40-44 Years,Female
2002-04-01,44.0,Net,40-44 Years,Female
2002-05-01,70.0,Net,40-44 Years,Female
2002-06-01,146.0,Net,40-44 Years,Female
2002-07-01,115.0,Net,40-44 Years,Female
2002-08-01,173.0,Net,40-44 Years,Female
2002-09-01,162.0,Net,40-44 Years,Female
2002-10-01,184.0,Net,40-44 Years,Female
2002-11-01,216.0,Net,40-44 Years,Female
2002-12-01,184.0,Net,40-44 Years,Female
2003-01-01,264.0,Net,40-44 Years,Female
2003-02-01,171.0,Net,40-44 Years,Female
2003-03-01,73.0,Net,40-44 Years,Female
2003-04-01,68.0,Net,40-44 Years,Female
2003-05-01,104.0,Net,40-44 Years,Female
2003-06-01,91.0,Net,40-44 Years,Female
2003-07-01,115.0,Net,40-44 Years,Female
2003-08-01,128.0,Net,40-44 Years,Female
2003-09-01,153.0,Net,40-44 Years,Female
2003-10-01,139.0,Net,40-44 Years,Female
2003-11-01,155.0,Net,40-44 Years,Female
2003-12-01,93.0,Net,40-44 Years,Female
2004-01-01,222.0,Net,40-44 Years,Female
2004-02-01,64.0,Net,40-44 Years,Female
2004-03-01,13.0,Net,40-44 Years,Female
2004-04-01,29.0,Net,40-44 Years,Female
2004-05-01,7.0,Net,40-44 Years,Female
2004-06-01,49.0,Net,40-44 Years,Female
2004-07-01,27.0,Net,40-44 Years,Female
2004-08-01,78.0,Net,40-44 Years,Female
2004-09-01,112.0,Net,40-44 Years,Female
2004-10-01,120.0,Net,40-44 Years,Female
2004-11-01,60.0,Net,40-44 Years,Female
2004-12-01,-14.0,Net,40-44 Years,Female
2005-01-01,125.0,Net,40-44 Years,Female
2005-02-01,-5.0,Net,40-44 Years,Female
2005-03-01,34.0,Net,40-44 Years,Female
2005-04-01,53.0,Net,40-44 Years,Female
2005-05-01,39.0,Net,40-44 Years,Female
2005-06-01,29.0,Net,40-44 Years,Female
2005-07-01,17.0,Net,40-44 Years,Female
2005-08-01,77.0,Net,40-44 Years,Female
2005-09-01,68.0,Net,40-44 Years,Female
2005-10-01,106.0,Net,40-44 Years,Female
2005-11-01,100.0,Net,40-44 Years,Female
2005-12-01,5.0,Net,40-44 Years,Female
2006-01-01,181.0,Net,40-44 Years,Female
2006-02-01,121.0,Net,40-44 Years,Female
2006-03-01,36.0,Net,40-44 Years,Female
2006-04-01,20.0,Net,40-44 Years,Female
2006-05-01,49.0,Net,40-44 Years,Female
2006-06-01,68.0,Net,40-44 Years,Female
2006-07-01,62.0,Net,40-44 Years,Female
2006-08-01,97.0,Net,40-44 Years,Female
2006-09-01,96.0,Net,40-44 Years,Female
2006-10-01,93.0,Net,40-44 Years,Female
2006-11-01,111.0,Net,40-44 Years,Female
2006-12-01,44.0,Net,40-44 Years,Female
2007-01-01,132.0,Net,40-44 Years,Female
2007-02-01,86.0,Net,40-44 Years,Female
2007-03-01,67.0,Net,40-44 Years,Female
2007-04-01,19.0,Net,40-44 Years,Female
2007-05-01,-11.0,Net,40-44 Years,Female
2007-06-01,3.0,Net,40-44 Years,Female
2007-07-01,-14.0,Net,40-44 Years,Female
2007-08-01,40.0,Net,40-44 Years,Female
2007-09-01,58.0,Net,40-44 Years,Female
2007-10-01,86.0,Net,40-44 Years,Female
2007-11-01,52.0,Net,40-44 Years,Female
2007-12-01,-48.0,Net,40-44 Years,Female
2008-01-01,44.0,Net,40-44 Years,Female
2008-02-01,38.0,Net,40-44 Years,Female
2008-03-01,-4.0,Net,40-44 Years,Female
2008-04-01,2.0,Net,40-44 Years,Female
2008-05-01,-17.0,Net,40-44 Years,Female
2008-06-01,29.0,Net,40-44 Years,Female
2008-07-01,43.0,Net,40-44 Years,Female
2008-08-01,50.0,Net,40-44 Years,Female
2008-09-01,59.0,Net,40-44 Years,Female
2008-10-01,50.0,Net,40-44 Years,Female
2008-11-01,49.0,Net,40-44 Years,Female
2008-12-01,-31.0,Net,40-44 Years,Female
2009-01-01,101.0,Net,40-44 Years,Female
2009-02-01,75.0,Net,40-44 Years,Female
2009-03-01,32.0,Net,40-44 Years,Female
2009-04-01,36.0,Net,40-44 Years,Female
2009-05-01,-18.0,Net,40-44 Years,Female
2009-06-01,43.0,Net,40-44 Years,Female
2009-07-01,32.0,Net,40-44 Years,Female
2009-08-01,53.0,Net,40-44 Years,Female
2009-09-01,39.0,Net,40-44 Years,Female
2009-10-01,42.0,Net,40-44 Years,Female
2009-11-01,55.0,Net,40-44 Years,Female
2009-12-01,-7.0,Net,40-44 Years,Female
2010-01-01,77.0,Net,40-44 Years,Female
2010-02-01,2.0,Net,40-44 Years,Female
2010-03-01,-33.0,Net,40-44 Years,Female
2010-04-01,-26.0,Net,40-44 Years,Female
2010-05-01,-76.0,Net,40-44 Years,Female
2010-06-01,14.0,Net,40-44 Years,Female
2010-07-01,-43.0,Net,40-44 Years,Female
2010-08-01,5.0,Net,40-44 Years,Female
2010-09-01,-10.0,Net,40-44 Years,Female
2010-10-01,0.0,Net,40-44 Years,Female
2010-11-01,-2.0,Net,40-44 Years,Female
2010-12-01,-60.0,Net,40-44 Years,Female
2011-01-01,18.0,Net,40-44 Years,Female
2011-02-01,-32.0,Net,40-44 Years,Female
2011-03-01,-79.0,Net,40-44 Years,Female
2011-04-01,-72.0,Net,40-44 Years,Female
2011-05-01,-106.0,Net,40-44 Years,Female
2011-06-01,-59.0,Net,40-44 Years,Female
2011-07-01,-58.0,Net,40-44 Years,Female
2011-08-01,-74.0,Net,40-44 Years,Female
2011-09-01,-26.0,Net,40-44 Years,Female
2011-10-01,-38.0,Net,40-44 Years,Female
2011-11-01,14.0,Net,40-44 Years,Female
2011-12-01,-89.0,Net,40-44 Years,Female
2012-01-01,-12.0,Net,40-44 Years,Female
2012-02-01,-48.0,Net,40-44 Years,Female
2012-03-01,-54.0,Net,40-44 Years,Female
2012-04-01,-103.0,Net,40-44 Years,Female
2012-05-01,-106.0,Net,40-44 Years,Female
2012-06-01,-2.0,Net,40-44 Years,Female
2012-07-01,-57.0,Net,40-44 Years,Female
2012-08-01,21.0,Net,40-44 Years,Female
2012-09-01,14.0,Net,40-44 Years,Female
2012-10-01,-28.0,Net,40-44 Years,Female
2012-11-01,-20.0,Net,40-44 Years,Female
2012-12-01,-19.0,Net,40-44 Years,Female
2013-01-01,60.0,Net,40-44 Years,Female
2013-02-01,46.0,Net,40-44 Years,Female
2013-03-01,-14.0,Net,40-44 Years,Female
2013-04-01,-44.0,Net,40-44 Years,Female
2013-05-01,-43.0,Net,40-44 Years,Female
2013-06-01,-51.0,Net,40-44 Years,Female
2013-07-01,25.0,Net,40-44 Years,Female
2013-08-01,75.0,Net,40-44 Years,Female
2013-09-01,79.0,Net,40-44 Years,Female
2013-10-01,87.0,Net,40-44 Years,Female
2013-11-01,54.0,Net,40-44 Years,Female
2013-12-01,89.0,Net,40-44 Years,Female
2014-01-01,140.0,Net,40-44 Years,Female
2014-02-01,104.0,Net,40-44 Years,Female
2014-03-01,65.0,Net,40-44 Years,Female
2014-04-01,33.0,Net,40-44 Years,Female
2014-05-01,39.0,Net,40-44 Years,Female
2014-06-01,79.0,Net,40-44 Years,Female
2014-07-01,112.0,Net,40-44 Years,Female
2014-08-01,144.0,Net,40-44 Years,Female
2014-09-01,124.0,Net,40-44 Years,Female
2014-10-01,119.0,Net,40-44 Years,Female
2014-11-01,97.0,Net,40-44 Years,Female
2014-12-01,82.0,Net,40-44 Years,Female
2015-01-01,242.0,Net,40-44 Years,Female
2015-02-01,71.0,Net,40-44 Years,Female
2015-03-01,119.0,Net,40-44 Years,Female
2015-04-01,57.0,Net,40-44 Years,Female
2015-05-01,68.0,Net,40-44 Years,Female
2015-06-01,75.0,Net,40-44 Years,Female
2015-07-01,132.0,Net,40-44 Years,Female
2015-08-01,155.0,Net,40-44 Years,Female
2015-09-01,154.0,Net,40-44 Years,Female
2015-10-01,96.0,Net,40-44 Years,Female
2015-11-01,95.0,Net,40-44 Years,Female
2015-12-01,164.0,Net,40-44 Years,Female
2016-01-01,259.0,Net,40-44 Years,Female
2016-02-01,179.0,Net,40-44 Years,Female
2016-03-01,149.0,Net,40-44 Years,Female
2016-04-01,79.0,Net,40-44 Years,Female
2016-05-01,91.0,Net,40-44 Years,Female
2016-06-01,121.0,Net,40-44 Years,Female
2016-07-01,131.0,Net,40-44 Years,Female
2016-08-01,199.0,Net,40-44 Years,Female
2016-09-01,167.0,Net,40-44 Years,Female
2016-10-01,150.0,Net,40-44 Years,Female
2016-11-01,172.0,Net,40-44 Years,Female
2016-12-01,154.0,Net,40-44 Years,Female
2017-01-01,273.0,Net,40-44 Years,Female
2017-02-01,150.0,Net,40-44 Years,Female
2017-03-01,141.0,Net,40-44 Years,Female
2017-04-01,64.0,Net,40-44 Years,Female
2017-05-01,82.0,Net,40-44 Years,Female
2017-06-01,96.0,Net,40-44 Years,Female
2017-07-01,130.0,Net,40-44 Years,Female
2017-08-01,162.0,Net,40-44 Years,Female
2017-09-01,147.0,Net,40-44 Years,Female
2017-10-01,126.0,Net,40-44 Years,Female
2017-11-01,93.0,Net,40-44 Years,Female
