Month,Count,Direction,CLPR,Visa,Citizenship
2009-05-01,81,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2009-05-01,130,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2009-06-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2009-06-01,1,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2009-06-01,113,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2009-06-01,154,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2009-06-01,475,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2009-06-01,97,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2009-06-01,110,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2009-07-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2009-07-01,11,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2009-07-01,100,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2009-07-01,548,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2009-07-01,892,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2009-07-01,110,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2009-07-01,122,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2009-08-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2009-08-01,11,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2009-08-01,97,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2009-08-01,377,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2009-08-01,715,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2009-08-01,83,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2009-08-01,147,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2009-09-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2009-09-01,15,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2009-09-01,103,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2009-09-01,324,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2009-09-01,660,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2009-09-01,108,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2009-09-01,110,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2009-10-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2009-10-01,2,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2009-10-01,94,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2009-10-01,284,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2009-10-01,554,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2009-10-01,88,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2009-10-01,86,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2009-11-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2009-11-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2009-11-01,100,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2009-11-01,228,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2009-11-01,545,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2009-11-01,94,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2009-11-01,119,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2009-12-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2009-12-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2009-12-01,92,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2009-12-01,93,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2009-12-01,362,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2009-12-01,89,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2009-12-01,80,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-01-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-01-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-01-01,92,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-01-01,317,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-01-01,569,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-01-01,88,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-01-01,65,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-02-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-02-01,7,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-02-01,56,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-02-01,437,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-02-01,650,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-02-01,94,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-02-01,56,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-03-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-03-01,7,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-03-01,151,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-03-01,243,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-03-01,619,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-03-01,132,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-03-01,86,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-04-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-04-01,2,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-04-01,70,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-04-01,164,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-04-01,382,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-04-01,90,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-04-01,56,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-05-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-05-01,7,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-05-01,114,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-05-01,145,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-05-01,405,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-05-01,93,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-05-01,46,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-06-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-06-01,8,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-06-01,120,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-06-01,160,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-06-01,420,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-06-01,91,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-06-01,40,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-07-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-07-01,5,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-07-01,101,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-07-01,513,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-07-01,750,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-07-01,90,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-07-01,41,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-08-01,3,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-08-01,5,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-08-01,126,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-08-01,424,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-08-01,717,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-08-01,102,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-08-01,57,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-09-01,4,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-09-01,3,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-09-01,93,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-09-01,310,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-09-01,607,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-09-01,96,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-09-01,101,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-10-01,5,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-10-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-10-01,113,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-10-01,297,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-10-01,704,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-10-01,90,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-10-01,193,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-11-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-11-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-11-01,123,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-11-01,224,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-11-01,576,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-11-01,85,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-11-01,138,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2010-12-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2010-12-01,9,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2010-12-01,76,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2010-12-01,119,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2010-12-01,395,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2010-12-01,99,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2010-12-01,91,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-01-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-01-01,3,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-01-01,112,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-01-01,382,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-01-01,668,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-01-01,119,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-01-01,51,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-02-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-02-01,9,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-02-01,94,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-02-01,591,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-02-01,853,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-02-01,87,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-02-01,71,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-03-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-03-01,10,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-03-01,169,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-03-01,253,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-03-01,680,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-03-01,132,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-03-01,116,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-04-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-04-01,3,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-04-01,99,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-04-01,241,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-04-01,525,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-04-01,105,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-04-01,77,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-05-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-05-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-05-01,122,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-05-01,210,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-05-01,515,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-05-01,106,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-05-01,73,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-06-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-06-01,3,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-06-01,140,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-06-01,170,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-06-01,505,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-06-01,106,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-06-01,84,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-07-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-07-01,15,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-07-01,122,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-07-01,732,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-07-01,1076,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-07-01,128,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-07-01,77,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-08-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-08-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-08-01,161,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-08-01,390,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-08-01,843,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-08-01,154,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-08-01,131,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-09-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-09-01,10,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-09-01,128,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-09-01,394,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-09-01,740,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-09-01,110,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-09-01,98,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-10-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-10-01,5,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-10-01,107,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-10-01,401,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-10-01,737,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-10-01,108,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-10-01,116,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-11-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-11-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-11-01,154,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-11-01,290,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-11-01,729,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-11-01,157,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-11-01,122,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2011-12-01,4,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2011-12-01,7,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2011-12-01,134,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2011-12-01,100,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2011-12-01,434,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2011-12-01,118,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2011-12-01,71,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-01-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-01-01,2,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-01-01,127,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-01-01,432,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-01-01,722,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-01-01,112,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-01-01,49,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-02-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-02-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-02-01,109,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-02-01,663,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-02-01,990,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-02-01,103,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-02-01,110,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-03-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-03-01,10,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-03-01,165,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-03-01,309,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-03-01,782,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-03-01,138,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-03-01,160,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-04-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-04-01,3,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-04-01,127,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-04-01,226,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-04-01,527,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-04-01,92,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-04-01,77,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-05-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-05-01,8,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-05-01,154,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-05-01,167,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-05-01,563,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-05-01,124,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-05-01,109,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-06-01,3,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-06-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-06-01,187,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-06-01,228,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-06-01,723,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-06-01,169,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-06-01,132,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-07-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-07-01,11,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-07-01,103,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-07-01,699,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-07-01,1077,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-07-01,154,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-07-01,108,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-08-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-08-01,9,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-08-01,142,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-08-01,316,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-08-01,759,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-08-01,147,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-08-01,145,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-09-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-09-01,10,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-09-01,132,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-09-01,349,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-09-01,775,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-09-01,131,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-09-01,153,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-10-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-10-01,5,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-10-01,117,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-10-01,344,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-10-01,707,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-10-01,122,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-10-01,118,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-11-01,4,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-11-01,3,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-11-01,157,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-11-01,176,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-11-01,577,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-11-01,96,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-11-01,141,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2012-12-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2012-12-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2012-12-01,114,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2012-12-01,61,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2012-12-01,392,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2012-12-01,113,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2012-12-01,97,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-01-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-01-01,14,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-01-01,121,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2013-01-01,543,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-01-01,965,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-01-01,157,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-01-01,129,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-02-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-02-01,11,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-02-01,90,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2013-02-01,537,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-02-01,856,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-02-01,119,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-02-01,99,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-03-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-03-01,4,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-03-01,160,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2013-03-01,272,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-03-01,751,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-03-01,160,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-03-01,155,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-04-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-04-01,3,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-04-01,103,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2013-04-01,194,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-04-01,571,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-04-01,152,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-04-01,119,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-05-01,2,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-05-01,10,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-05-01,90,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2013-05-01,156,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-05-01,498,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-05-01,141,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-05-01,99,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-06-01,1,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-06-01,6,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-06-01,133,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2013-06-01,136,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-06-01,500,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-06-01,148,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-06-01,76,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-07-01,3,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-07-01,11,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-07-01,114,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
2013-07-01,877,Arrivals,"China, People's Republic of",Student,Non-New Zealand
2013-07-01,1274,Arrivals,"China, People's Republic of",TOTAL,Non-New Zealand
2013-07-01,205,Arrivals,"China, People's Republic of",Visitor,Non-New Zealand
2013-07-01,64,Arrivals,"China, People's Republic of",Work,Non-New Zealand
2013-08-01,0,Arrivals,"China, People's Republic of",New Zealand and Australian citizens,Non-New Zealand
2013-08-01,12,Arrivals,"China, People's Republic of",Other,Non-New Zealand
2013-08-01,139,Arrivals,"China, People's Republic of",Residence,Non-New Zealand
